Linux 6.8.0-60-generic (luna) 	07/02/2025 	_x86_64_	(224 CPU)

05:49:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:51:12 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   39   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   46   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM   47   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   48   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   49   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   53    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   55   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   59   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   61   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   65   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   67   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM   68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   69   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   71   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
05:51:12 PM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   73   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   75   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   77   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   78   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM   79   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   81   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   83   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM   84   95.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:51:12 PM   85   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   86   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
05:51:12 PM   87   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   89   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM   90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   92   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM   93   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   95   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   96   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM   97   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM   98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM   99   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:51:12 PM  100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  101   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  103   93.14    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00    5.88
05:51:12 PM  104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  105   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  106    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  107    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM  108    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM  109   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  110    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  111   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  112   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  113   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  115    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM  116   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  117   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  119    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  120   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  121   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  122   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  123    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  124   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  125   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  127   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  128   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  129   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  130   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  131    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  132   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  133   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  134   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  135   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  136   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  137    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  138   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  139   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  140   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  141   59.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   40.40
05:51:12 PM  142   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  143    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  144   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  145    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  146   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  147   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  148   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  149   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  150   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  151    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  152   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  153   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  154   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  155   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  156   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  157   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  158    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  159    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  160    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  161    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  162   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  163   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  164   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  165   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  166   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  167    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  168   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
05:51:12 PM  169   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  170   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  171    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  172   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  173    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  174   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  175   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  176   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  177    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  178   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  179    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  180   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  181    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  182   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  183    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  184   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  185    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  186   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  187    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  188   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  189    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  190    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  191    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM  192   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  194   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  195    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  198   98.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01
05:51:12 PM  199    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  200   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  201    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  202   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  203   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:51:12 PM  204    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  205    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:12 PM  206   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  207    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  209    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  210   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  211    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  212   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  213    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  214   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  215    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  216   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  217    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  218   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:51:12 PM  219   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
05:51:12 PM  220   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  221    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:12 PM  222   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:51:12 PM  223    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

05:51:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:51:13 PM  all   46.43    0.00    0.16    0.00    0.00    0.00    0.00    0.00    0.00   53.41
05:51:13 PM    0    7.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.63
05:51:13 PM    1   91.09    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    7.92
05:51:13 PM    2   91.09    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    7.92
05:51:13 PM    3   90.20    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00    8.82
05:51:13 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM    6   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM    7   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:13 PM   11   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   14   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   16    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
05:51:13 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   19   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:51:13 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   24    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:51:13 PM   25   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   26    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
05:51:13 PM   27    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:13 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   31   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:51:13 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   33   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   37    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:13 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   39   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   46   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
05:51:13 PM   47   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   48   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   49   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   51    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:51:13 PM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   55   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   57    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:51:13 PM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   59   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   61   90.20    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00    8.82
05:51:13 PM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   65   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM   66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   67   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
05:51:13 PM   68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   69   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:51:13 PM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   71   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
05:51:13 PM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   73   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:51:13 PM   74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   75   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:51:13 PM   77   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   78   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:51:13 PM   79   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:51:13 PM   80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
