Linux 6.8.0-60-generic (luna) 	07/03/2025 	_x86_64_	(224 CPU)

11:08:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:02 AM  114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  115   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  117   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  119   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  120    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  121   89.11    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    9.90
11:08:02 AM  122    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  123   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  124    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  125    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  127   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  128    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  129   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:08:02 AM  130    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  131   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  132    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  133   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  134    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:08:02 AM  135    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  136    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  137   89.11    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    9.90
11:08:02 AM  138    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  139   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  140    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  141   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  142   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  143   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  144    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:08:02 AM  145   89.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.89
11:08:02 AM  146    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  147   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  148    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  149   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  150    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  151   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  152   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  153   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  154    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  155   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  156   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  157   89.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.10
11:08:02 AM  158    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  159   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  160   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  161   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:08:02 AM  162    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  163   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  164    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  165    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  166    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  167   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  168   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  169   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  170    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  171   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  172    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  173   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  174    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  175   85.15    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00    9.90
11:08:02 AM  176    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  177   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  178    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  179   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:02 AM  180    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  181   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
